Laglista,Section Number,Section Name,Index,SFS Number,Amendment SFS,Document Name,Notisum Comment,Summary (Så här påverkas vi),Compliance,Link
"Miljö för tjänsteföretag","06","Brandfarliga varor","0130","SFS 1995:1554","SFS 2025:1297","Årsredovisningslag (1995:1554)","I årsredovisningslagen finns vissa krav på upplysningar om miljö- och hållbarhetsfrågor. Stora företag samt små och medelstora aktiebolag som är noterade på en reglerad marknad inom Europeiska ekonomiska samarbetsområdet (EES) ska lämna en hållbarhetsrapport som ska ingå i årsredovisningen som ett eget avsnitt i förvaltningsberättelsen (se 6 kap. 10 §). Hållbarhetsrapporten ska innehålla information om företagets inverkan på frågor som rör miljö, sociala förhållanden, personal, respekt för mänskliga rättigheter, motverkande av korruption och mutor samt företagets styrning. Information om hur sådana hållbarhetsfrågor påverkar företagets utveckling, ställning och resultat ska också redovisas. Nya regler om hållbarhetsrapportering trädde i kraft den 1 juli 2024 och dessa ska börja tillämpas vid olika tidpunkter.Vissa stora företag ska också i sin bolagsstyrningsrapport upplysa om den mångfaldspolicy som tillämpas för styrelsen, när det gäller till exempel ålder, kön, utbildning och yrkesbakgrund. För räkenskapsår som inleds närmast efter utgången av juni 2024 får upplysningarna om mångfaldspolicyn istället lämnas i hållbarhetsrapporten. Bolagsstyrningsrapporten ska i så fall innehålla en hänvisning till hållbarhetsrapporten.Miljöinformation som är viktig för bedömningen av företagets ställning, resultat och utveckling ska finnas med i förvaltningsberättelsen. Även information om verksamhetens påverkan på den yttre miljön i övrigt ska redovisas - företag som bedriver verksamhet som är tillstånds- eller anmälningspliktig enligt miljöbalken ska alltid lämna upplysningar om verksamhetens påverkan på den yttre miljön (6 kap. 1 §).","Lagen reglerar vad en årsredovisning skall innehålla och ur miljöperspektiv berörs vi av följande:Förvaltningsberättelsen är en obligatorisk del av årsredovisningen. I den beskriver företaget de viktigaste händelserna under året som gått. Den ska innehålla sådana hållbarhetsupplysningar som behövs för förståelsen av företagets utveckling, ställning eller resultat och som är relevanta för den aktuella verksamheten, däribland upplysningar om miljö- och personalfrågor.Företag som bedriver verksamhet som är tillstånds- eller anmälningspliktig enligt miljöbalken ska lämna upplysningar om verksamhetens påverkan på den yttre miljön.Förvaltningsberättelsen ska innehålla en hållbarhetsrapport om företaget uppfyller mer än ett av följande villkor i 6 kap. 10 §.1. medelantalet anställda i bolaget har under vart och ett av de två senaste räkenskapsåren uppgått till mer än 250, 2. bolagets redovisade balansomslutning har för vart och ett av de två senaste räkenskapsåren uppgått till mer än 280 miljoner kronor,3. bolagets redovisade nettoomsättning har för vart och ett av de två senaste räkenskapsåren uppgått till mer än 550 miljoner kronor.Om aktiebolaget har överlåtbara värdepapper upptagna till handel på en reglerad marknad gäller det som sägs i första stycket om bolaget uppfyller mer än ett av följande villkor: 1. medelantalet anställda i bolaget har under vart och ett av de två senaste räkenskapsåren uppgått till mer än 10,  2. bolagets redovisade balansomslutning har för vart och ett av de två senaste räkenskapsåren uppgått till mer än 5 miljoner kronor,  3. bolagets redovisade nettoomsättning har för vart och ett av de två senaste räkenskapsåren uppgått till mer än 10 miljoner kronor.Det som sägs i första och andra styckena gäller även för ett handelsbolag vars samtliga direkta eller indirekta ägare är aktiebolag eller utländska företag som motsvarar aktiebolag.","","https://www.notisum.se/rn/document/?id=19951554"
"Miljö för tjänsteföretag","06","Brandfarliga varor","0140","SFS 2010:900","SFS 2025:1079","Plan- och bygglag (2010:900)","Övergripande regler om planläggningen av mark, vatten och byggande. Ersätter PBL (1987:10) fr.o.m. 2011-05-02. I PBL finns bl.a. bestämmelser om översiktsplaner, detaljplaner, bygglov, byggtillsyn, s.k. svartbyggen och byggnadsnämndens verksamhet. Mer detaljerade regler finns i Plan- och byggförordning (2011:338).","Berör de verksamheter som äger en byggnad eller som uppför en byggnad. Lagen reglerar användningen av mark och vatten samt utformning av byggnader och anläggningar.","","https://www.notisum.se/rn/document/?id=20100900"
"Miljö för tjänsteföretag","06","Brandfarliga varor","0150","SFS 2011:338","SFS 2025:980","Plan- och byggförordning (2011:338)","Bestämmelser som ersätter Plan- och byggförordningen (1987:383) och kompletterar Plan- och bygglagen (2010:900). Myndighetsföreskrifter som kompletterar förordningen utfärdas av bl.a. Boverket.","Denna förordning berör de verksamheter som äger en byggnad eller som uppför en byggnad och ställer krav på byggnadsverk, byggprodukter, skriftliga ansökningar m.m.","","https://www.notisum.se/rn/document/?id=20110338"
"Miljö för tjänsteföretag","06","Brandfarliga varor","0160","SFS 2006:985","SFS 2020:238","Lag (2006:985)","Övergripande regler om energideklaration för byggnader. Byggnader ska enligt lagen besiktigas och vissa uppgifter om byggnaders energianvändning och inomhusmiljö ska deklareras i en energideklaration vid försäljning, uthyrning och nybyggnation. Vissa typer av byggnader är undantagna från kravet på energideklaration, bl.a. industrianläggningar, verkstäder, byggnadsminnen och ekonomibyggnader för jordbruk. För byggnader som upplåts med nyttjanderätt och försäljning av byggnader finns också undantag då energideklaration inte behöver göras. En energideklaration ska finnas när en byggnad uppförs och en byggnad säljs. Deklarationen får då inte vara äldre än tio år. En energideklaration som har upprättats före den 1 juli 2012 och som inte är äldre än tio år får användas för att uppfylla skyldigheterna enligt denna lag. Mer detaljerade regler och undantag från skyldigheten att energideklarera byggnader finns i Förordningen (2006:1592) om energideklaration för byggnader och i föreskrifter från Boverket.","Gäller den som äger en byggnad med1. en total användbar golvarea på över 250 kvadratmeter i byggnaden ofta besöks av allmänheten, eller2. byggnaden eller en del av byggnaden upplåts med nyttjanderätt.","","https://www.notisum.se/rn/document/?id=20060985"
"Miljö för tjänsteföretag","06","Brandfarliga varor","0170","SFS 2006:1592","SFS 2022:1164","Förordning (2006:1592)","Bestämmelser som kompletterar Lagen (2006:985) om energideklaration för byggnader. Vissa typer av byggnader är undantagna från kravet på energideklaration, bl.a. industrianläggningar, verkstäder, byggnadsminnen och ekonomibyggnader för jordbruk. För byggnader som upplåts med nyttjanderätt och försäljning av byggnader finns också undantag då energideklaration inte behöver göras.Bl.a. regler om undantag från skyldigheten att energideklarera byggnader, energideklarationer, oberoende experter och överlämnande av energideklarationer och besiktningsprotokoll till Boverket.Myndighetsföreskrifter som kompletterar förordningen utfärdas av Boverket.","Gäller den som äger en byggnad med1. en total användbar golvarea på över 250 kvadratmeter i byggnaden ofta besöks av allmänheten, eller2. byggnaden eller en del av byggnaden upplåts med nyttjanderätt.","","https://www.notisum.se/rn/document/?id=20061592"
"Miljö för tjänsteföretag","06","Brandfarliga varor","0180","SFS 2014:266","","Lag (2014:266)","Stora företag ska göra en energikartläggning senast den 5 december 2015 och sedan vart fjärde år. Lagen genomför EU:s energieffektiviseringsdirektiv. Lagen kompletteras av Förordning (2014:347) om energikartläggning i stora företag.  Stora företag är företag som sysselsätter minst 250 personer och som har en årsomsättning som överstiger 50 miljoner euro eller en balansomslutning som överstiger 43 miljoner euro per år.","Berör de företag som definieras som stora företag.","","https://www.notisum.se/rn/document/?id=20140266"
"Miljö för tjänsteföretag","06","Brandfarliga varor","0190","SFS 2014:347","SFS 2022:1185","Förordning (2014:347)","Bestämmelser som kompletterar Lag (2014:266) om energikartläggning i stora företag. Innehåller regler om omräkning av finansiella belopp, krav på certifiering, krav på oberoende, energikartläggningens innehåll, uppföljning och utvärdering, bemyndigande och överklagande. Energikartläggningen ska göras av en oberoende och certifierad energikartläggare. På Energimyndighetens sajt ska det finnas en förteckning över personer som är certifierade. Energimyndigheten utfärdar föreskrifter som kompletterar förordningen (se STEMFS 2014:2). Enligt 9 § förordningen har Energimyndighetens rätt att inhämta uppgifter för utvärdering och uppföljning. Sådan rapportering ska göras senast 31 mars 2017 elektroniskt via Energimyndighetens e-tjänst för EKL.","Berör de företag som definieras som stora företag.","","https://www.notisum.se/rn/document/?id=20140347"
"Miljö för tjänsteföretag","06","Brandfarliga varor","0200","SFS 1998:808","SFS 2025:1317","Miljöbalk (1998:808)","Miljöbalkens kapitel 15 handlar om AVFALL. Grundläggande regler om avfall, avfallshierarkin, producentansvar, dumpning, nedskräpning och kommunala renhållningsordningar.Kapitlet kompletteras av många förordningar och föreskrifter.","Detta kapitel i miljöbalken innehåller grundläggande regler om avfall och hur det ska hanteras. Den som innehar avfall ska se till att det hanteras på ett hälso- och miljömässigt godtagbart sätt. Kapitlet innehåller även regler kring avseende när avfall upphör att vara avfall. Utöver kraven i 15 kap. ska de allmänna hänsynsreglerna i 2 kap. följas vid all avfallshantering.","","https://www.notisum.se/rn/document/?id=19980808#SFS1998-0808_K15"
"Miljö för tjänsteföretag","06","Brandfarliga varor","0210","SFS 2020:614","SFS 2025:824","Avfallsförordning (2020:614)","Avfallsförordningen innehåller detaljerade regler om hanteringen av avfall och har till syfte att skydda miljön och människors hälsa. Förordningen preciserar bl.a. hur avfall ska klassificeras, sorteras, samlas in, transporteras, förvaras och behandlas. Förordningen beskriver också skyldigheter för verksamheter att anteckna samt rapportera uppgifter om avfall. Notisum har kommentarer för samtliga kapitel i Avfallsförordningen och för samtliga paragrafer i kapitel 2 - 11","Förordningen berör verksamheter som producerar, transporterar, samlar in, behandlar eller mäklar och handlar med avfall. Förordningen innehåller bestämmelser om avfall, avfallets hantering och avfallsförebyggande åtgärder.","","https://www.notisum.se/rn/document/?id=20200614"
"Miljö för tjänsteföretag","06","Brandfarliga varor","0220","NFS 2020:5","","Naturvårdsverkets föreskrifter om antecknings- och rapporteringsskyldighet och lämnande av uppgifter om farligt avfall till avfallsregistretViktiga detaljföreskrifter om antecknings- och rapporteringsskyldighet och lämnande av uppgifter om farligt avfall till det elektroniska avfallsregistret som Naturvårdsverket för och som regleras i nya Avfallsförordningen (2020:614)","Viktiga detaljföreskrifter om antecknings- och rapporteringsskyldighet och lämnande av uppgifter om farligt avfall till det elektroniska avfallsregistret som Naturvårdsverket för och som regleras i nya Avfallsförordningen (2020:614).Här står det vilka uppgifter som ska rapporteras till Naturvårdsverkets avfallsregister.Ungefär 1 miljon företag och verksamheter berörs av föreskriften - oavsett vilken verksamhet som bedrivs lämnar nästan alla ifrån sig någon form av farligt avfall t.ex. elektronik, lysrör och olika kemikalier. De blir därmed anteckningsskyldiga och (fr.o.m. 2020-11-01) skyldiga att rapportera till Naturvårdsverkets nationella avfallsregister. NFS 2020:5 träder i kraft den 1 augusti 2020. Bestämmelsen i 4 § första stycket 5 b ska tillämpas första gången för uppgifter om avfall som behandlas efter utgången av december 2020.","Föreskrifterna berör verksamheter som producerar, transporterar, samlar in, behandlar eller mäklar och handlar med avfall.Vi ska anteckna korrekta uppgifter om farligt avfall och annat avfall.Vi ska lämna uppgifter om behandling av spilloljorVi ska lämna efterfrågade uppgifter till Naturvårdsverkets avfallsregister.","","https://www.notisum.se/rn/document/?id=NFC00005"
"Miljö för tjänsteföretag","06","Brandfarliga varor","0230","NFS 2023:2","","BeteckningNFS 2023:2Naturvårdsverkets föreskrifter om skyldigheter för näringsidkare att lämna uppgi","Naturvårdsverkets regler om skyldigheter för näringsidkare att lämna uppgifter till statistik om uppkommet avfall. Uppgifter till statistik om uppkommet avfall ska på Naturvårdsverkets begäran lämnas till Statistiska centralbyrån (SCB) senast den tredje fredagen i april varje udda år. Träder i kraft den 1 mars 2023.","Dessa föreskrifter berör näringsidkare, vilka på begäran från Naturvårdsverket ska lämna uppgifter till statistik om uppkommet avfall till Statistiska centralbyrån (SCB) senast den tredje fredagen i april varje udda år. Uppgifterna som ska lämnas finns i bilaga till dessa föreskrifter. Uppgifterna ska avse förhållandena under närmast föregående år.","","https://www.notisum.se/rn/document/?id=NFC30002"
"Miljö för tjänsteföretag","06","Brandfarliga varor","0300","(EG) nr 1907/2006","","Miljötillsynsförordningen (2011:13)","Reach är en kemikalielagstiftning som finns i en EU-förordning och ska därför tillämpas direkt av företagen utan att översättas i svenska regler. Reach grundas på principen att det är företagen (tillverkare, importörer och nedströmsanvändare) som bär ansvaret för att de ämnen som de tillverkar, släpper ut på marknaden eller använder inte har några skadliga hälso- och miljöeffekter (omvänd bevisbörda). Det företag som tillverkar eller importerar ett kemiskt ämne till EU måste registrera ämnet hos Europeiska kemikaliemyndigheten (Echa) innan det får släppas ut på marknaden. Kemikalieproducenter ska kontrollera olika ämnen och tillhandahålla säkerhetsinformation om kemikalierna. Vissa av skyldigheterna enligt Reach är en del av arbetsmiljöarbetet och andra ingår i miljöarbetet. Listan över ämnen som kräver tillstånd finns i Bilaga XIV. I bilaga XVII finns ett antal begränsningsregler som bl.a. begränsar användningen av ämnen i vissa varor.Miljötillsynsförordningen (2011:13) reglerar vilka delar av Reach-förordningen som olika myndigheter har tillsyn över. Konsoliderade utgåvor finns.","Denna förordning berör de verksamheter som tillverkar, importerar, säljer och är nedströmsanvändare av kemiska ämnen som släpps ut på marknaden.Nedströmsanvändare är den som använder ett kemiskt ämne i sin yrkesmässiga verksamhet men inte själv tillverkar eller importerar ämnet.Reach-Förordningen innehåller bl.a. regler om registrering, förbud eller restriktioner för ämnen, krav på tillstånd för särskilt farliga ämnen samt regler för att informera kunder.Förordningen innehåller även regler som användare av kemiska produkter måste förhålla sig till.","","https://www.notisum.se/rn/document/?id=306R1907"
"Miljö för tjänsteföretag","06","Brandfarliga varor","0310","(EG) nr 1272/2008","","Beteckning(EG) nr 1272/200832025R1222Europaparlamentets och rådets förordning (EG) nr 1272/2008 av d","CLP-förordningen innehåller bestämmelser om klassificering, märkning och förpackning av kemiska ämnen och blandningar som satts på marknaden efter den 1 juni 2017. Äldre produkter som fortfarande används omfattades av liknande krav. Förordningen kompletterar Reach-systemet inom EU och integrerar FN:s globala harmoniserade system (GHS). Klassificering och märkning ska skötas av tillverkaren eller importören och nedströmsanvändaren kan oftast förlita sig på faroklassning eller indelning i säkerhetsdatabladet. Alla kemikalier ska ha etiketter och förvaras på lämpliga platser i särskild avsedda emballage. Konsoliderade utgåvor finns.","Vi berörs av denna förordning eftersom vi är användare av kemiska ämnen och blandningar.Förpackningar eller andra behållare med en farlig kemisk produkt som vi använder eller lagerhåller ska ha korrekt märkning enligt kraven i denna förordning.Om vi packar om eller häller över en kemisk produkt i en annan förpackning ska den nya förpackningen märkas. Det ska tydligt framgå vad som finns i förpackningen och den ska märkas med produktnamn samt faropiktogram och faro- och skyddsangivelser.","","https://www.notisum.se/rn/document/?id=308R1272"
"Miljö för tjänsteföretag","06","Brandfarliga varor","0320","SFS 1998:808","SFS 2025:1317","Miljöbalk (1998:808)","Miljöbalkens 14 kapitel handlar om KEMISKA PRODUKTER OCH BIOTEKNISKA ORGANISMER. Hantering av kemiska produkter, biotekniska organismer eller varor som innehåller kemikalier kan medföra risker. Ingår i balkens 3:e avd: Särskilda bestämmelser om vissa verksamheter. För verksamheter som är tillstånds- eller anmälningspliktiga enligt 9 och 11-14 kap. miljöbalken finns ett utökat krav på egenkontroll enligt Förordning (1998:901) om verksamhetsutövares egenkontroll.Kapitlet kompletteras av många förordningar och föreskrifter.","Detta kapitel i Miljöbalken berör verksamheter som hanterar kemiska produkter eller biotekniska organismer. Lagen omfattar hantering, införsel, utförsel, registrering anmälan, produktinformation och uppgiftsskyldighet.","","https://www.notisum.se/rn/document/?id=19980808#SFS1998-0808_K14"
